STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,11/13/2022,83,",,S",55,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,11/14/2022,,,57,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,11/15/2022,88,",,S",60,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,11/16/2022,85,",,S",56,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,11/17/2022,81,",,S",52,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,11/18/2022,78,",,S",49,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,11/19/2022,,,48,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,11/20/2022,81,",,S",49,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,11/21/2022,81,",,S",48,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,11/22/2022,81,",,S",49,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,11/23/2022,80,",,S",46,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,11/24/2022,81,",,S",47,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,11/25/2022,81,",,S",46,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,11/26/2022,83,",,S",47,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,11/27/2022,,,46,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,11/28/2022,81,",,S",46,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,11/29/2022,81,",,S",45,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,11/30/2022,81,",,S",47,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,12/1/2022,79,",,S",47,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,12/2/2022,82,",,S",46,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,12/3/2022,82,",,S",47,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,12/4/2022,80,",,S",48,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,12/5/2022,77,",,S",46,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,12/6/2022,78,",,S",46,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,12/7/2022,75,",,S",49,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,12/8/2022,76,",,S",47,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,12/9/2022,80,",,S",47,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,12/10/2022,80,",,S",47,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,12/11/2022,83,",,S",48,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,12/12/2022,83,",,S",47,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,12/13/2022,81,",,S",48,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,12/14/2022,80,",,S",50,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,12/15/2022,76,",,S",44,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,12/16/2022,74,",,S",43,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,12/17/2022,76,",,S",43,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,12/18/2022,76,",,S",43,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,12/19/2022,75,",,S",45,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,12/20/2022,74,",,S",43,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,12/21/2022,74,",,S",45,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,12/22/2022,70,",,S",45,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,12/23/2022,69,",,S",42,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,12/24/2022,68,",,S",42,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,12/25/2022,68,",,S",42,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,12/26/2022,61,",,S",41,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,12/27/2022,,,42,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,12/28/2022,,,43,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,12/29/2022,,,45,",,S"
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,12/30/2022,75,",,S",,
IN022021900,"NEW DELHI SAFDARJUN, IN",28.583,77.2,216,12/31/2022,69,",,S",,
IN009010100,"BANGALORE, IN",12.967,77.583,921,1/1/2022,76,",,S",65,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,1/2/2022,,,63,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,1/3/2022,81,",,S",61,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,1/4/2022,81,",,S",62,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,1/5/2022,,,61,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,1/6/2022,82,",,S",62,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,1/7/2022,83,",,S",65,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,1/8/2022,83,",,S",65,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,1/9/2022,83,",,S",65,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,1/10/2022,83,",,S",63,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,1/11/2022,84,",,S",62,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,1/12/2022,87,",,S",68,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,1/13/2022,85,",,S",,
IN009010100,"BANGALORE, IN",12.967,77.583,921,1/14/2022,84,",,S",62,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,1/15/2022,85,",,S",63,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,1/16/2022,86,",,S",66,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,1/17/2022,85,",,S",64,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,1/18/2022,83,",,S",62,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,1/19/2022,82,",,S",62,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,1/20/2022,,,59,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,1/21/2022,,,62,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,1/22/2022,89,",,S",63,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,1/23/2022,88,",,S",63,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,1/24/2022,88,",,S",62,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,1/25/2022,86,",,S",61,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,1/26/2022,84,",,S",64,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,1/27/2022,84,",,S",68,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,1/28/2022,81,",,S",,
IN009010100,"BANGALORE, IN",12.967,77.583,921,1/29/2022,,,64,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,1/30/2022,,,65,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,1/31/2022,89,",,S",67,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,2/1/2022,87,",,S",67,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,2/2/2022,89,",,S",64,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,2/3/2022,88,",,S",66,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,2/4/2022,,,65,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,2/5/2022,89,",,S",63,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,2/6/2022,90,",,S",67,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,2/7/2022,86,",,S",66,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,2/8/2022,86,",,S",64,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,2/9/2022,85,",,S",62,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,2/10/2022,86,",,S",61,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,2/11/2022,88,",,S",59,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,2/12/2022,87,",,S",63,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,2/13/2022,87,",,S",64,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,2/14/2022,86,",,S",63,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,2/15/2022,86,",,S",65,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,2/16/2022,85,",,S",62,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,2/17/2022,,,64,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,2/18/2022,88,",,S",62,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,2/19/2022,87,",,S",61,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,2/20/2022,,,62,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,2/21/2022,92,",,S",64,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,2/22/2022,92,",,S",68,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,2/23/2022,90,",,S",65,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,2/24/2022,89,",,S",63,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,2/25/2022,88,",,S",63,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,2/26/2022,91,",,S",61,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,2/27/2022,89,",,S",63,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,2/28/2022,89,",,S",61,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,3/1/2022,90,",,S",65,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,3/2/2022,91,",,S",63,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,3/3/2022,89,",,S",60,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,3/4/2022,,,64,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,3/5/2022,90,",,S",65,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,3/6/2022,90,",,S",65,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,3/7/2022,87,",,S",66,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,3/8/2022,,,64,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,3/9/2022,,,65,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,3/10/2022,92,",,S",67,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,3/11/2022,92,",,S",66,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,3/12/2022,92,",,S",65,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,3/13/2022,92,",,S",65,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,3/14/2022,92,",,S",67,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,3/15/2022,93,",,S",68,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,3/16/2022,94,",,S",70,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,3/17/2022,94,",,S",69,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,3/18/2022,95,",,S",,
IN009010100,"BANGALORE, IN",12.967,77.583,921,3/19/2022,95,",,S",71,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,3/20/2022,93,",,S",,
IN009010100,"BANGALORE, IN",12.967,77.583,921,3/21/2022,92,",,S",70,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,3/22/2022,92,",,S",71,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,3/23/2022,,,71,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,3/24/2022,92,",,S",74,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,3/25/2022,91,",,S",72,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,3/26/2022,,,73,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,3/27/2022,,,73,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,3/28/2022,94,",,S",73,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,3/29/2022,94,",,S",74,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,3/30/2022,96,",,S",74,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,3/31/2022,94,",,S",73,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,4/1/2022,94,",,S",74,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,4/2/2022,93,",,S",72,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,4/3/2022,,,,
IN009010100,"BANGALORE, IN",12.967,77.583,921,4/4/2022,94,",,S",72,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,4/5/2022,94,",,S",71,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,4/6/2022,,,71,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,4/7/2022,96,",,S",73,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,4/8/2022,96,",,S",72,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,4/9/2022,94,",,S",74,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,4/10/2022,95,",,S",75,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,4/11/2022,,,73,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,4/12/2022,95,",,S",73,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,4/13/2022,95,",,S",,
IN009010100,"BANGALORE, IN",12.967,77.583,921,4/14/2022,93,",,S",,
IN009010100,"BANGALORE, IN",12.967,77.583,921,4/15/2022,89,",,S",66,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,4/16/2022,93,",,S",,
IN009010100,"BANGALORE, IN",12.967,77.583,921,4/17/2022,93,",,S",68,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,4/18/2022,90,",,S",,
IN009010100,"BANGALORE, IN",12.967,77.583,921,4/19/2022,90,",,S",68,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,4/20/2022,93,",,S",71,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,4/21/2022,94,",,S",74,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,4/22/2022,94,",,S",73,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,4/23/2022,92,",,S",73,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,4/24/2022,93,",,S",74,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,4/25/2022,94,",,S",74,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,4/26/2022,94,",,S",74,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,4/27/2022,95,",,S",75,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,4/28/2022,95,",,S",76,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,4/29/2022,98,",,S",74,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,4/30/2022,98,",,S",73,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,5/1/2022,95,",,S",,
IN009010100,"BANGALORE, IN",12.967,77.583,921,5/2/2022,93,",,S",68,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,5/3/2022,93,",,S",,
IN009010100,"BANGALORE, IN",12.967,77.583,921,5/4/2022,94,",,S",70,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,5/5/2022,94,",,S",,
IN009010100,"BANGALORE, IN",12.967,77.583,921,5/6/2022,,,70,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,5/7/2022,92,",,S",70,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,5/8/2022,92,",,S",,
IN009010100,"BANGALORE, IN",12.967,77.583,921,5/9/2022,92,",,S",,
IN009010100,"BANGALORE, IN",12.967,77.583,921,5/10/2022,89,",,S",68,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,5/11/2022,77,",,S",,
IN009010100,"BANGALORE, IN",12.967,77.583,921,5/12/2022,77,",,S",67,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,5/13/2022,79,",,S",68,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,5/14/2022,85,",,S",,
IN009010100,"BANGALORE, IN",12.967,77.583,921,5/15/2022,85,",,S",70,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,5/16/2022,85,",,S",,
IN009010100,"BANGALORE, IN",12.967,77.583,921,5/17/2022,86,",,S",70,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,5/18/2022,84,",,S",68,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,5/19/2022,84,",,S",,
IN009010100,"BANGALORE, IN",12.967,77.583,921,5/20/2022,81,",,S",64,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,5/21/2022,81,",,S",66,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,5/22/2022,83,",,S",69,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,5/23/2022,87,",,S",70,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,5/24/2022,87,",,S",72,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,5/25/2022,87,",,S",72,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,5/26/2022,89,",,S",73,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,5/27/2022,89,",,S",71,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,5/28/2022,88,",,S",70,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,5/29/2022,87,",,S",70,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,5/30/2022,87,",,S",,
IN009010100,"BANGALORE, IN",12.967,77.583,921,5/31/2022,87,",,S",69,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,6/1/2022,87,",,S",70,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,6/2/2022,88,",,S",72,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,6/3/2022,90,",,S",,
IN009010100,"BANGALORE, IN",12.967,77.583,921,6/4/2022,91,",,S",67,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,6/5/2022,90,",,S",,
IN009010100,"BANGALORE, IN",12.967,77.583,921,6/6/2022,90,",,S",66,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,6/7/2022,87,",,S",70,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,6/8/2022,87,",,S",70,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,6/9/2022,87,",,S",71,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,6/10/2022,87,",,S",70,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,6/11/2022,87,",,S",69,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,6/12/2022,87,",,S",70,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,6/13/2022,87,",,S",69,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,6/14/2022,89,",,S",69,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,6/15/2022,89,",,S",68,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,6/16/2022,87,",,S",,
IN009010100,"BANGALORE, IN",12.967,77.583,921,6/17/2022,87,",,S",67,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,6/18/2022,87,",,S",70,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,6/19/2022,85,",,S",70,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,6/20/2022,85,",,S",69,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,6/21/2022,82,",,S",,
IN009010100,"BANGALORE, IN",12.967,77.583,921,6/22/2022,82,",,S",69,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,6/23/2022,79,",,S",69,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,6/24/2022,84,",,S",69,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,6/25/2022,84,",,S",69,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,6/26/2022,83,",,S",69,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,6/27/2022,83,",,S",68,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,6/28/2022,82,",,S",68,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,6/29/2022,85,",,S",70,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,6/30/2022,85,",,S",69,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,7/1/2022,84,",,S",69,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,7/2/2022,84,",,S",70,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,7/3/2022,83,",,S",70,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,7/4/2022,81,",,S",,
IN009010100,"BANGALORE, IN",12.967,77.583,921,7/5/2022,80,",,S",68,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,7/6/2022,80,",,S",69,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,7/7/2022,77,",,S",,
IN009010100,"BANGALORE, IN",12.967,77.583,921,7/8/2022,78,",,S",67,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,7/9/2022,78,",,S",68,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,7/10/2022,79,",,S",68,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,7/11/2022,79,",,S",68,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,7/12/2022,81,",,S",68,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,7/13/2022,81,",,S",67,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,7/14/2022,76,",,S",67,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,7/15/2022,78,",,S",67,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,7/16/2022,78,",,S",68,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,7/17/2022,,,68,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,7/18/2022,81,",,S",70,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,7/19/2022,,,68,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,7/20/2022,87,",,S",,
IN009010100,"BANGALORE, IN",12.967,77.583,921,7/21/2022,87,",,S",69,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,7/22/2022,82,",,S",70,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,7/23/2022,80,",,S",70,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,7/24/2022,80,",,S",68,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,7/25/2022,83,",,S",68,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,7/26/2022,83,",,S",70,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,7/27/2022,85,",,S",69,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,7/28/2022,86,",,S",70,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,7/29/2022,87,",,S",,
IN009010100,"BANGALORE, IN",12.967,77.583,921,7/30/2022,87,",,S",69,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,7/31/2022,89,",,S",69,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,8/1/2022,87,",,S",69,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,8/2/2022,87,",,S",68,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,8/3/2022,83,",,S",67,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,8/4/2022,81,",,S",,
IN009010100,"BANGALORE, IN",12.967,77.583,921,8/5/2022,76,",,S",68,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,8/6/2022,76,",,S",68,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,8/7/2022,76,",,S",68,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,8/8/2022,76,",,S",68,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,8/9/2022,79,",,S",68,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,8/10/2022,80,",,S",67,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,8/11/2022,81,",,S",67,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,8/12/2022,81,",,S",68,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,8/13/2022,82,",,S",68,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,8/14/2022,82,",,S",67,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,8/15/2022,82,",,S",68,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,8/16/2022,86,",,S",69,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,8/17/2022,86,",,S",70,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,8/19/2022,86,",,S",70,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,8/20/2022,84,",,S",69,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,8/21/2022,84,",,S",70,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,8/22/2022,83,",,S",69,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,8/23/2022,83,",,S",69,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,8/24/2022,84,",,S",,
IN009010100,"BANGALORE, IN",12.967,77.583,921,8/25/2022,82,",,S",68,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,8/26/2022,82,",,S",69,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,8/27/2022,81,",,S",67,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,8/28/2022,,,67,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,8/29/2022,83,",,S",,
IN009010100,"BANGALORE, IN",12.967,77.583,921,8/30/2022,84,",,S",68,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,8/31/2022,84,",,S",68,",,S"
IN009010100,"BANGALORE, IN",12.967,77.583,921,9/1/2022,,,,
